,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
22,1,-0.42551565151593096,-1.16214570056708,0.3429456558124264,2.1780200326359904,-0.38027626315154806,-0.7723576467018077,-2.5380359074787155,-0.03285661598730069,-0.20469532649655717,0.677876855960651,0.49183500192830354,1.405692815964885,-0.7389344274781319,2.1028137578827213,1.3274793884532174,0.4180916207776052,0.5624225430009634,-0.06763668123296282,-2.7704502873737904,0.048352015052279214
23,2,0.19952202656932483,-0.47482224492247116,1.3922166442137878,0.3763412428646934,-0.5157667286918746,0.3169217487403778,1.4377803617032043,-1.4929947622272182,1.70576255848486,0.07804300583450333,-0.45984672923088576,1.1124656000652098,-1.0119168917307153,0.11513971885918872,-1.3421685786347655,0.9157770015308003,0.6068305231452095,-2.36048702022704,3.226819438422634,-0.28873776523701034
24,1,-0.7399306338363981,-0.35768319115430636,4.869639408047317,0.5962702963425939,-0.30560842691331425,1.2499294852156713,-3.992323086633746,-2.240530957642755,-0.2275693100740163,-1.9867237097697892,0.2665034918918513,0.21257968909962935,0.15813250708153836,1.110143460767214,-1.6084800752353172,0.561580917477576,-0.1425716881164217,-0.8658990535478884,-2.5547062347219005,0.1279389815429856
25,0,-1.9218343388941288,0.777898311361584,2.5939791218118238,-0.2193195403251534,-0.6461893804403253,-0.5972892583941631,1.532553014201795,1.0457680759294705,0.048761945676050855,-0.6879173820491291,-0.691205735143986,-0.021737179409147253,-0.4135896995687699,1.2487590312931227,-1.121315987730474,1.0294176293841049,0.3931216424711821,-1.3357718575737927,2.29585387674255,0.3510869540942876
26,3,0.9309143242831255,-1.2682866445836085,0.38759851637656617,-0.09146551226200747,0.22206729087772187,1.2184489530155045,1.8012712078007405,3.005908667804334,0.7403728648554257,0.4616478507949906,1.4723159581535707,0.5129472846073154,0.841332250236398,0.2916960428294617,1.7867708851793238,2.226915155815545,-0.1445444197977277,3.2394228922193147,1.5303085490027624,-1.228465101927809
27,3,-0.37809198018527146,-4.041028837996768,1.11618468027109,-3.536023592137734,1.314800757613217,0.8474106473586934,2.8107562881572283,3.3095302860750904,0.2387514772568719,0.03307208388285032,0.92220437796792,-0.6377912247477037,1.750682932544246,0.08328177365798867,1.7516261752303666,2.529132408536823,1.1823224796011145,1.0721756373400286,6.844370792894385,0.37416460364767945
28,2,-1.2247012599402674,-0.456697938153794,1.3686812563436241,1.301350234875665,-0.5626780900989571,-0.4190243737523869,0.5892868676060218,-0.43387249701567254,1.850111369114023,-0.10703249011860103,2.2097210920726384,-0.7613665580691796,-0.8832957839970056,-0.22480248413182927,2.781170410477853,-1.395651172649822,0.16764687201899037,-0.30044748754651474,-1.995272771752869,0.604428545500837
29,2,-0.15007269732302783,-3.305942562114555,-0.5885990705042389,2.1784928945588846,-0.7206057750358019,-0.9034239886587915,0.9326009359544382,-0.15794921228853606,0.1342505661066246,1.0605615754904603,-0.26827838213874344,0.7185825326361407,-0.8604768234870981,0.5914374402016893,-0.08069428900060002,-0.7780556986684461,0.5199529877826168,-2.117126358887424,1.0167133234725612,0.1541668738443957
30,0,0.39949839472319193,-0.9116448723062552,-2.5984021555795973,1.392125252294814,-0.0024550641101512005,0.5635227504742845,-0.2033479860113586,1.8244528636821733,-1.1456242926229334,0.17679778502250398,-1.152283557584308,0.008949186792167774,1.5285119582470337,0.4140619276902532,1.1846612984903575,-0.9723537300964212,1.9799622652671414,0.4226253925501704,-1.62743672463357,0.3229075370798279
31,0,-1.4715786977387206,1.4499042827272501,-1.685429978696713,-0.4016059159593316,0.18642845081251047,0.41013538268076954,1.38037767048377,1.6597756582321612,-1.2960194064319033,0.7101759557070103,-0.460343587131143,-1.0447050222787269,1.2278875654344699,-0.8669155414713569,1.135248917966888,2.5151109370286373,0.7700744625368776,-1.679004023464047,3.8348638567505278,0.07914971339809165
32,0,-0.6412660760092305,0.05229843224195521,0.08143350052527257,0.6724376159177033,-0.24713338167510399,1.1440478116921768,2.2436651620448314,-1.5844695793283292,-2.578857577582451,1.5004225577895964,-1.6890641331447902,-1.4502424467213029,0.2711943535938126,-0.5291217602651774,-1.0769866978533844,-1.5967409625205704,0.8744742592080563,-0.8267211317733196,0.7216603023350673,0.7560429064179729
33,0,-1.3198597508928165,0.8704099360699121,1.8487518421273903,-0.6752487254735445,0.6374365571412038,1.829913455953928,1.0433066798289947,1.6859928547779885,-1.1775376329589142,-0.4397932125995613,-1.475995268031394,0.0658617600256895,1.651095095672371,1.2331601566657036,-0.9630579030926499,1.667017259886289,-1.0706241022964185,-2.504729333428729,3.3920963878582833,-0.6905113615768587
34,1,0.5959875164690688,-3.079781650344599,-0.4041756653257337,1.0157853449745795,-0.9262198001453771,-1.6195533088508678,2.188972812297489,-1.739650917208173,-0.034611583499275206,-0.5576009415263199,0.894753283829076,-1.0588905939510074,0.17599631334950078,-1.1884684858847072,0.21728863573654214,1.0116953470643852,1.3296337805044656,3.4807335023536368,1.5189451091571198,0.29392889667497957
35,2,-0.10926411118068677,-2.137236073384098,2.7186482767594162,2.828927157270623,0.13047556525717552,0.06972530879607369,1.9167244436772624,1.0576405605880839,-1.4822077873103376,0.43147173017821094,-0.5908961410225843,0.07396173065556291,1.0558533570951019,0.5635170362945862,3.289345836506159,-0.14400612634484608,-1.867426517148192,-1.0750138368564666,-0.5625989527301448,0.5900893868911748
36,3,0.07338608252047031,0.37133493097849746,-3.1113952385303643,0.7867685622313927,-0.762304089457491,2.3721576839140286,-4.813960214403769,-0.5439565428402774,1.285776848530843,-0.2217687737066508,0.02867306711386039,-0.07456896928926515,-1.3127359105369112,0.5282033329693331,2.334571059329136,-5.238286455131815,0.6797025640227338,2.0016678625228277,-9.365237301086557,-1.6539729242088477
37,3,-1.9842817970983533,0.42948346888079947,-2.399078247776316,3.9669024247458715,-1.8436461887055042,0.21485960740437676,-1.922473718281433,0.6414967825911619,1.818278585767381,0.054104085171677745,0.7764254990933964,-0.09065032989535032,-0.570603138768075,0.18184191571066863,1.358928836622324,-1.5429638212730539,0.6183618957801761,4.881142636120435,-7.8190512389169085,0.9009673359295777
38,3,1.9476712423448759,-0.6661760642374167,1.8198596502387574,0.5663930973493849,0.30784581364495994,-0.5415360182087334,1.466285186431978,0.45552004306304983,0.378817589459325,0.9535702290455359,-0.8783017708929917,-1.0501544376030767,0.8435874837724062,-0.8105718560525816,0.9612542719589742,3.4265982363823406,0.6777817709732635,-0.2710745006068863,3.542140957117415,-0.08526811865489947
39,0,0.43575937031534984,0.9289042581259669,4.872870123978824,-0.0040240335772366576,1.358662715990232,1.0685109522101521,3.5728677436262566,3.159486252777638,1.137130836377122,-0.35135167272383183,0.06221644901396709,0.8335229830457231,-0.16904502119079098,0.7217884006316176,2.9099465487861074,-1.4336162599603237,1.3451016267682274,1.5296200661300603,-1.4282836983883598,0.8038774281671791
40,3,0.24679858808572344,0.463224119314379,-0.8599474918401763,0.9625329333604057,-0.1906863293717305,-0.10041941512424366,-0.8005578046215162,1.1077686653036543,-0.4239141345472637,0.18494842875678236,-0.2031919212314717,-0.19440148832335322,-0.9373812080989056,-2.3623829934105967,0.19930109722050296,-2.825158873919864,-0.3093411370368113,4.423544624651104,-5.892591696380188,-0.7611408105154097
41,0,0.8407770843392737,3.1492106005126113,-0.03484385227113304,-0.44329539020584263,-0.20939016184009043,-0.21792130742233365,-1.69431816111718,-2.333127561680842,0.12636695785352353,0.5779198778889588,-2.102279319206423,-0.12438671468411644,-0.02068079870760317,0.19459371015947063,-0.39539280860009096,-1.2309269294920042,-0.8509196671214729,1.9754278212618632,-3.6057506281796745,0.7646928113598964
42,1,0.9678274593649084,0.9327971552334925,2.247883335135416,-1.0868525881683788,-0.8192021559963495,0.7022044404493334,3.157770266993621,-0.6189685505149962,0.24122879607133185,-0.8065350848680802,-0.8834653746551332,-0.8601056090523651,1.1827274011136863,0.3881111674800297,-0.7816511184427123,-2.3687010965500943,-1.370498365730922,-0.240729380246235,0.7704984393166279,0.5917529973172241
43,0,0.8038453163656637,2.5299789676334385,0.7178531451927065,-0.9120028526604601,0.7951137261078242,-0.863215792197446,1.039093625064467,1.4719089480422725,1.008459519924016,-0.732152751181456,1.699624420637073,-0.6621267485672101,0.8760596202032158,0.005151033421908202,-1.5000367506660859,-0.423493175672493,-0.6160441382492982,-0.7842617582248614,0.6683103872806607,0.23161822284495237
44,1,-1.57202260200099,-1.5301080921362082,0.8395394961444724,2.1772074725782415,-0.3939856449866389,1.107253184361428,-1.1487586712482756,0.5184172278283729,-0.7462437884145712,-0.5917683986412019,0.8393120328442457,-0.44999112000105823,-0.9365791421483746,-1.508659079337479,-2.5839937947762546,-0.6484968836301348,0.2948003821579027,1.657284227154249,-2.7604100703789545,-0.3545956527113765
45,3,-0.2681117040574037,-1.9630579063325873,-0.019392812840125145,-1.3662980131596125,-0.1174366262622692,0.11911665026060983,0.30346349906481174,4.339109379938735,-0.5294131142086405,-0.4294937728601913,1.182025669782128,-0.5005956927128647,-0.5767947296252458,-0.4535169208601809,3.2083274404522637,2.114037960931767,-0.28062112078274015,4.547831939515779,0.4733862646762076,-1.6179441290087573
46,2,-0.03304821238376554,0.003698928695054976,1.6332316210732158,0.4583486181093337,2.3869183427893463,0.6719031370033212,0.9098291549373346,-2.416426935992516,1.524027050669517,-1.2268427048998973,-1.026714072257186,1.4547905023511958,0.6369504399163496,-0.20876495945874682,2.3968204522435053,2.3515229197712744,0.42201369873870653,1.5261209833266194,1.2231262040444713,0.10367263832664456
47,0,2.068492198557736,1.0048547756727082,2.996846871766472,-1.2076401716136655,-1.7464081555561104,0.6350449790460743,0.44832950499266655,2.377018216964077,1.5667014164622364,-0.7666984026096657,-0.07170613175964291,-0.20001967089926162,0.3020690124203971,1.26098583839036,-3.9474555131025393,0.7290423705899973,-2.215690705682859,-2.2824448243291737,2.660918464565612,-1.2005703010948574
48,1,-0.8292368831363947,3.1023859983966635,4.882009911828295,0.998218425364019,-1.91373934644492,-1.6815506515381322,-1.182402509645227,-1.179903102690782,0.3125309488312743,1.223916329027394,0.8394229770429991,0.01918272346255083,1.474520380042929,-0.6671476273720203,-1.373147998051636,0.4636478289816095,-0.18739986394813699,-0.7461693548349041,-2.3163831523866323,-1.222183110821926
49,0,0.5904425317558303,1.1947707097106184,2.043376353235986,-1.8752808582876592,2.008129846229922,-0.39817567332242265,0.4363616500820371,1.598116098900066,1.5676818598862095,0.8409856255947052,2.9642215728444037,0.7040238429148487,0.4815196164996569,0.39982457143278594,-2.5123642621555855,1.424000798727144,1.4719945783317543,0.6763369532756168,2.1692039411689983,1.128733199580178
50,0,1.1817379552683276,1.8422661967756224,1.6031934351704518,2.931353442975499,0.5022371387765951,0.8542662202775017,1.0170633774105937,0.35744221100362117,0.5974131956850324,0.7819476987030249,0.4897812428527115,1.3389382279293423,0.32584212985639804,-0.12312539978048609,-1.1317843721734602,0.48861926405547684,-0.7007792452921218,1.0772680919437339,-2.061023437662002,-0.7276706309448069
51,2,2.167884590825493,-1.3282399745679316,1.5608362917787006,-0.025157826429385993,-0.06563565031261628,0.08018870960228495,1.0756911186419007,-1.808868096772434,-0.09043752999980331,-1.1246034537993705,0.23886389790363352,1.321353391287754,-0.5899925940895714,-0.6860362408455293,3.52501970575469,0.26031691501675736,0.25537865272094656,4.236196092382788,-1.255184081037379,-0.15595194589094405
52,3,0.5352492513345163,3.339696883323671,-4.872187763334431,3.26314980313714,0.32199447389137126,-0.3497578756302302,-2.833462844486595,-0.08089532370358263,0.11475604113109919,0.3324465386995321,-0.19383087689930598,0.6499989228060228,-0.6813261620523451,-0.9256597348462335,1.175610750357261,-2.5791014531416154,-1.0868583459702037,1.6166378159678736,-7.707771501789357,-0.8355555952202351
53,2,0.041771974543464166,-0.9230587110990619,0.762444522506626,1.275595152371089,0.677102421631211,-1.4460121704364013,1.4577751222316,-1.9132684306612107,1.0162555966259876,-0.0987289471273902,-0.5761641073203233,-1.2999963647288653,0.551295116337853,0.645436284634855,3.875843508357319,1.2008589309109108,1.6659818756911497,3.5855647714222134,-0.8042666421148751,1.9881390795418254
54,3,0.19826551731395103,-0.5196172007293361,0.8761880407712753,2.516495847409573,-0.2735670247557681,1.6845452660797955,2.3197080835098687,2.0511624808290985,-0.5408931041993469,-0.8189134756754782,0.698127056880261,2.172662325526137,0.8581198044794058,-1.0996078930367787,1.1009067034065858,1.1339342452956058,-0.7103249657207955,2.061412752099287,-0.39259586166806637,0.8939730453177446
55,3,-0.26477311921554325,-0.2760877097890656,-0.45637650540611197,2.858691604599698,-0.32681702341279883,0.5708178673879675,-0.3124564863208763,3.0829666894915424,-0.5896766521236588,0.9568585545707512,-0.44903342851708383,0.4058206802678398,-0.04747049301958797,-0.11615105716257917,-0.5383296324907076,0.2506972864000415,-1.4981719195252767,-2.158318924538531,-0.8497905581871965,1.0917310767894717
56,0,0.011750052533588684,5.773369669218592,1.7863308374264077,-1.3363694478265957,0.6018022224629068,0.592312338058937,1.2197000107162055,-1.0090025366457422,-0.8339382338769912,0.14254776285723328,0.29236714404009223,-1.6767783445632714,-0.13977136122045655,1.1516879204958403,-0.8038493542374247,-1.5805584230400207,-0.2633450591480394,1.355210316050714,-2.1875961378731605,0.3149042789143023
57,3,-1.2540099485741631,1.465552590475935,-0.320657800460839,3.4342519511779335,-1.6285983279164618,0.5315415461437055,3.4368272633565344,0.9355741728955134,0.26684266352003616,0.0012258667050441124,1.7522459347478136,-0.5395126925192278,0.9916360527434137,-1.1861339302650202,-3.1800471930266663,-3.867700962107501,0.2575265026039181,0.7457124333031964,-3.349607776966073,-0.8077544992007153
58,3,-0.6618338605670191,0.9279297261059779,1.1052112688923248,4.89363592305368,-0.4808055607626157,0.8892097263352624,4.213073672166902,1.1752265533937774,-1.6552704563297773,-1.3014816346531457,0.24767581860456697,0.7042870413281869,1.0474020864745675,0.6911493813587843,0.30396589550672615,4.680659567556772,-0.784009339904065,1.212762120461081,2.491359019761354,0.36802767073367826
59,2,-1.2793583791113095,-1.318588992944756,1.2093932669314664,2.033683230335493,0.6167076308007362,-0.16342284381285213,0.4065366769329194,-0.2619619496622334,1.181368693137599,-0.18613907687926587,-0.6223356779930667,2.56939908185636,-0.6609797875241514,-0.7547172244866148,3.480068586655124,-1.0136677580851758,0.7923635762762927,-1.4233199445659328,-1.5791698940743277,-0.8766032711821107
60,1,0.3763960586129176,0.8707126089991718,1.116908628275072,0.10824717055717051,1.8558483123097533,-0.19544380990479257,1.9272507003842776,-1.4440542490704862,-0.20846982826274504,0.4920157457108094,0.6167517443575599,-1.689433943187362,0.7655107492118668,-2.3769835796356165,-0.6254733592562952,-0.8654477186024653,-1.1243924154445346,2.1501559103775367,-0.5635787119906438,-0.15171831867528537
61,2,-1.6240125600913535,1.3055525662769467,0.4558450051998917,3.3333782670347083,1.2640893764431511,-0.2508661928904682,1.5955443823177304,-0.10929366104007585,-0.8017717689698809,-1.1682780976521205,-1.3319095899534272,0.3190394280323619,0.28886684326070894,0.3943850600611387,2.9070010123911945,-2.5144889085803013,-1.2000105782759825,0.7832514312409801,-4.689525984785381,1.5406898142013923
62,1,0.338810250509572,0.0012699360280062078,3.698087908225818,4.8290100770984985,1.1000350652786608,0.00806407556915753,0.2745357395426108,-3.5003577225344844,0.5315739529755534,-0.052407708159933175,0.20978430839868267,-1.0364793812586375,-0.8223499026034039,-0.14924147876911567,-0.893320165694786,-2.4004522234163757,0.30624562514972875,1.807040290351559,-6.152292758085363,0.6427185837923255
63,0,0.21465306979384421,2.032944137303665,0.6164856151931665,0.282612282329079,-0.9652316161202373,0.0780927825558836,2.5604527324008797,1.4513347288635796,-1.1336725886137466,1.4670906518710476,-1.4797624046016742,0.6468318119551044,0.8731204848609381,-0.29222169002780507,-0.9452388129411408,1.1816122261169524,0.9395148666437495,-0.966681217611406,2.506471652849191,-0.29754672549659367
64,0,2.317227871850838,-0.9984389440359599,0.09505235031055617,-3.116751548724957,-0.15335898299441927,-0.23542604154670468,1.3948590780142376,0.9888409894751147,-0.5720941997426835,0.7407138817388342,1.2376160242634255,0.024401986193882758,-0.7632580165125582,0.6694912205311614,1.708360282897809,5.546522967311144,-0.44534057888705736,-0.7038104414001874,8.354905796571975,-0.23816225239821434
65,1,-0.37218897480967905,-1.466205164639954,1.7456077066296722,-1.1202194507019598,-0.4875740385409817,0.7838605033054886,-2.6157087565767205,1.167538046169467,-0.6961673857814946,0.09480238478251204,-0.15848410796353654,0.25505663923153266,0.8067723251766051,0.6463648367469788,-0.17527815944897793,0.5104716795758909,0.36479618455755625,-0.16576920213217736,-0.38400301655736435,-1.0663293396750497
66,0,-1.8899296554044578,0.28988708306046773,1.8973448447894443,-1.2508178418525886,-0.2121664148137619,-0.11495096734130397,1.7518132953963474,1.9663799416138772,-1.1034241277792558,0.1757931602733654,-1.4648453562683357,0.34554856773769704,-0.7432279033324017,-0.2053371459755758,0.15581777964021773,5.402979738995805,-0.2195332199343293,0.09092962195406676,6.180889852760782,0.2915327910096543
67,1,1.3566053034857344,-0.7307421063335083,1.2546018181504226,1.557817817470764,1.0146483784901856,0.8667951395482265,-1.0341404810716206,-2.184997980545445,0.4896523805556636,-0.07886367722548546,1.5257390384372442,-0.8747873927978695,-0.4132859682418698,-1.0323885031411826,1.0643153485250174,1.0240316659211035,0.323643066929098,1.5988403818277765,-1.575911053757469,-0.3909065115453082
68,1,0.29592193415139795,0.6790309270587712,1.9000901171492586,1.8855385696910625,1.171115606984946,-0.7187706687371985,1.0033520006729337,1.797772396553495,0.2822036476466129,1.1651524800690483,1.4380743229884028,0.18222113179185984,0.32639959979383837,-1.3261330744420436,0.7932348876174581,-2.518008540626387,-0.5040732843156331,1.434818172404718,-4.282003186893579,1.4347775689957287
69,1,1.049224639617599,-4.324181477919071,-0.04412726166410827,0.6146937663960014,0.7431441578281787,1.2109437665081608,-1.9283373363160128,1.797573599000049,-0.3430521126319187,-0.325239052102103,0.5960481072881624,0.43767418887467024,-0.5408014991054838,1.045949074319979,-0.5021775676687593,-0.3967354558823718,1.5667731051480533,-1.660169804149731,0.2346788767169451,-0.8874480090007533
70,0,0.2680177159522936,0.8581814173492749,-0.7234762692615778,-2.229968779937211,-0.9394558654208135,-0.5577587008563994,0.5706229426590498,0.995967643237983,-0.5457070383780188,1.6418517549698515,-0.21334614495271623,-1.3892804583220644,0.9766185909655201,0.8185436898209776,-0.8906711173861593,1.718934123813527,1.8356948207617223,-0.5793072599860375,3.796007997954203,0.26724414925999307
71,1,1.9426396789881921,-3.3819003125798224,-1.8827892614024004,1.6461341764920236,0.9296381805734832,-0.6637817251929594,-0.07566041176978286,-1.9489752772507747,-0.7371660503346763,-0.49424683581093753,0.07917817468038252,2.402940555184306,0.7177509805179328,1.2981434232432107,0.8716962702382726,2.6367906747999657,-0.416193709193173,2.30729093504246,1.675785627671603,0.45245186750303246
